timestamp,simDay,arrivalType,ageGroup,healthState,value
2021-06-02,170,current,40-49,exposed,2239.503662693861
2021-06-02,170,current,40-49,infected1,2338.8988818170455
2021-06-02,170,current,40-49,infected2,4660.651407910153
2021-06-02,170,current,40-49,recovered1,798586.6128313543
2021-06-02,170,current,40-49,recovered2,2921487.1719726045
2021-06-02,170,current,40-49,susceptible,3278787.71735034
2021-06-02,170,current,50-59,asymptomatic,206171.0292815314
2021-06-02,170,current,50-59,deceased,59315.6355421672
2021-06-02,170,current,50-59,exposed,2346.2580078781352
2021-06-02,170,current,50-59,infected1,2351.9992067543635
2021-06-02,170,current,50-59,infected2,4251.559388072369
2021-06-02,170,current,50-59,recovered1,682735.9947426555
2021-06-02,170,current,50-59,recovered2,2395591.2858016514
2021-06-02,170,current,50-59,susceptible,4396301.238029289
2021-06-02,170,current,60-69,asymptomatic,137059.39499452617
2021-06-02,170,current,60-69,deceased,48925.216111951275
2021-06-02,170,current,60-69,exposed,1660.649239450536
2021-06-02,170,current,60-69,infected1,1661.788201937217
2021-06-02,170,current,60-69,infected2,2808.462775018849
2021-06-02,170,current,60-69,recovered1,426071.16118972725
2021-06-02,170,current,60-69,recovered2,1463252.5864752512
2021-06-02,170,current,60-69,susceptible,4073890.7410121323
2021-06-02,170,current,70-79,asymptomatic,78586.08261784942
2021-06-02,170,current,70-79,deceased,61871.09344890971
2021-06-02,170,current,70-79,exposed,985.8417001989633
2021-06-02,170,current,70-79,infected1,987.2506050345069
2021-06-02,170,current,70-79,infected2,1109.0377100692906
2021-06-02,170,current,70-79,recovered1,218114.82729556996
2021-06-02,170,current,70-79,recovered2,749590.9574064015
2021-06-02,170,current,70-79,susceptible,3814043.9092159662
2021-06-02,170,current,80+,asymptomatic,53866.24380225161
2021-06-02,170,current,80+,deceased,52080.200168937416
2021-06-02,170,current,80+,exposed,684.8516813770314
2021-06-02,170,current,80+,infected1,683.6047978861603
2021-06-02,170,current,80+,infected2,626.7791324680331
2021-06-02,170,current,80+,recovered1,144812.74354307435
2021-06-02,170,current,80+,recovered2,510600.38341460633
2021-06-02,170,current,80+,susceptible,2151470.1934594
2021-06-02,170,new,0-9,asymptomatic,6462488.958450643
2021-06-02,170,new,0-9,deceased,1088.0303037998744
2021-06-02,170,new,0-9,exposed,3784508.792587069
2021-06-02,170,new,0-9,infected1,1230597.8520354745
2021-06-02,170,new,0-9,infected2,844011.6561233273
2021-06-02,170,new,0-9,recovered1,6279720.298417548
2021-06-02,170,new,0-9,recovered2,7104339.526687844
2021-06-02,170,new,0-9,susceptible,15812263.343138367
2021-06-02,170,new,10-19,asymptomatic,7265271.54802909
2021-06-02,170,new,10-19,deceased,5721.751735841774
2021-06-02,170,new,10-19,exposed,4300929.4205724
2021-06-02,170,new,10-19,infected1,1406042.3896118207
2021-06-02,170,new,10-19,infected2,963003.5637384539
2021-06-02,170,new,10-19,recovered1,7181173.234033133
2021-06-02,170,new,10-19,recovered2,8443059.95022276
2021-06-02,170,new,10-19,susceptible,13543124.98009566
2021-06-02,170,new,20-29,asymptomatic,6623390.296627775
2021-06-02,170,new,20-29,deceased,6101.259045295367
2021-06-02,170,new,20-29,exposed,3894795.3618833274
2021-06-02,170,new,20-29,infected1,1185600.3175782983
2021-06-02,170,new,20-29,infected2,769809.3131337644
2021-06-02,170,new,20-29,recovered1,6546364.745180226
2021-06-02,170,new,20-29,recovered2,7144052.234727848
2021-06-02,170,new,20-29,susceptible,17686018.250622433
2021-06-02,170,new,30-39,asymptomatic,7490006.628754272
2021-06-02,170,new,30-39,deceased,17457.17689332054
2021-06-02,170,new,30-39,exposed,4406480.074469252
2021-06-02,170,new,30-39,infected1,1279969.2756742958
2021-06-02,170,new,30-39,infected2,791839.7254248777
2021-06-02,170,new,30-39,recovered1,7499546.831532825
2021-06-02,170,new,30-39,recovered2,8062655.839473733
2021-06-02,170,new,30-39,susceptible,18834504.94670562
2021-06-02,170,new,40-49,asymptomatic,6817191.116197506
2021-06-02,170,new,40-49,deceased,40664.86919344075
2021-06-02,170,new,40-49,exposed,4009352.5795051153
2021-06-02,170,new,40-49,infected1,1051950.3330301135
2021-06-02,170,new,40-49,infected2,597891.9766311686
2021-06-02,170,new,40-49,recovered1,6893279.785894471
2021-06-02,170,new,40-49,recovered2,7222762.696146578
2021-06-02,170,new,40-49,susceptible,17572942.135003332
2021-06-02,170,new,50-59,asymptomatic,5771392.3472902505
2021-06-02,170,new,50-59,deceased,59315.6355421672
2021-06-02,170,new,50-59,exposed,3371153.8580916207
2021-06-02,170,new,50-59,infected1,866030.628545256
2021-06-02,170,new,50-59,infected2,487405.0500372954
2021-06-02,170,new,50-59,recovered1,5682683.544160966
2021-06-02,170,new,50-59,recovered2,5842152.57219389
2021-06-02,170,new,50-59,susceptible,20729291.110487796
2021-06-02,170,new,60-69,asymptomatic,3611494.5326107275
2021-06-02,170,new,60-69,deceased,48925.216111951275
2021-06-02,170,new,60-69,exposed,2093967.8383484532
2021-06-02,170,new,60-69,infected1,536981.3003227832
2021-06-02,170,new,60-69,infected2,302698.23297163146
2021-06-02,170,new,60-69,recovered1,3476687.9207312134
2021-06-02,170,new,60-69,recovered2,3570324.1018339684
2021-06-02,170,new,60-69,susceptible,18083615.25498833
2021-06-02,170,new,70-79,asymptomatic,1972040.0181510497
2021-06-02,170,new,70-79,deceased,61871.09344890971
2021-06-02,170,new,70-79,exposed,1118007.9203899167
2021-06-02,170,new,70-79,infected1,290358.95059901255
2021-06-02,170,new,70-79,infected2,161335.18773061782
2021-06-02,170,new,70-79,recovered1,1761124.4116625586
2021-06-02,170,new,70-79,recovered2,1876028.9516649116
2021-06-02,170,new,70-79,susceptible,15920089.802322112
2021-06-02,170,new,80+,asymptomatic,1389672.721441377
2021-06-02,170,new,80+,deceased,52080.200168937416
2021-06-02,170,new,80+,exposed,768403.6473453812
2021-06-02,170,new,80+,infected1,202045.99150504102
2021-06-02,170,new,80+,infected2,111797.27610368522
2021-06-02,170,new,80+,recovered1,1192236.3827698552
2021-06-02,170,new,80+,recovered2,1300514.0594587375
2021-06-02,170,new,80+,susceptible,9698822.402957717
2021-06-03,171,current,0-9,asymptomatic,199827.01387033833
2021-06-03,171,current,0-9,deceased,1090.713311546051
2021-06-03,171,current,0-9,exposed,1895.8148572515486
2021-06-03,171,current,0-9,infected1,3321.0147793732244
2021-06-03,171,current,0-9,infected2,9230.63994697291
2021-06-03,171,current,0-9,recovered1,720396.4281929501
2021-06-03,171,current,0-9,recovered2,2836102.2191104176
2021-06-03,171,current,0-9,susceptible,3023160.155931149
2021-06-03,171,current,10-19,asymptomatic,192559.9884879971
2021-06-03,171,current,10-19,deceased,5732.552096157191
2021-06-03,171,current,10-19,exposed,1574.9259725169202
2021-06-03,171,current,10-19,infected1,2853.5323539677147
2021-06-03,171,current,10-19,infected2,8204.785637791418
2021-06-03,171,current,10-19,recovered1,772690.5820240971
2021-06-03,171,current,10-19,recovered2,3303299.0106808017
2021-06-03,171,current,10-19,susceptible,2168880.6227466725
2021-06-03,171,current,20-29,asymptomatic,209547.5599137521
2021-06-03,171,current,20-29,deceased,6114.590138230164
2021-06-03,171,current,20-29,exposed,2116.1727899935718
2021-06-03,171,current,20-29,infected1,3129.7055090010235
2021-06-03,171,current,20-29,infected2,7821.690802346006
2021-06-03,171,current,20-29,recovered1,754672.4799635207
2021-06-03,171,current,20-29,recovered2,2895832.581815911
2021-06-03,171,current,20-29,susceptible,3350528.219067246
2021-06-03,171,current,30-39,asymptomatic,231300.64974468818
2021-06-03,171,current,30-39,deceased,17489.146536695298
2021-06-03,171,current,30-39,exposed,2288.6065660927197
2021-06-03,171,current,30-39,infected1,3015.0597451401068
2021-06-03,171,current,30-39,infected2,6969.677165897985
2021-06-03,171,current,30-39,recovered1,858776.8829731301
2021-06-03,171,current,30-39,recovered2,3268621.8943527066
2021-06-03,171,current,30-39,susceptible,3463287.082915649
2021-06-03,171,current,40-49,asymptomatic,211679.0160510132
2021-06-03,171,current,40-49,deceased,40723.800503141494
2021-06-03,171,current,40-49,exposed,2127.620576198762
2021-06-03,171,current,40-49,infected1,2218.1726618328344
2021-06-03,171,current,40-49,infected2,4415.806132127477
2021-06-03,171,current,40-49,recovered1,791536.5228482243
2021-06-03,171,current,40-49,recovered2,2939711.638262686
2021-06-03,171,current,40-49,susceptible,3275822.422964776
2021-06-03,171,current,50-59,asymptomatic,199023.09305278095
2021-06-03,171,current,50-59,deceased,59415.29933299622
2021-06-03,171,current,50-59,exposed,2228.6492245017507
2021-06-03,171,current,50-59,infected1,2231.7523725264955
2021-06-03,171,current,50-59,infected2,4034.1266138112933
2021-06-03,171,current,50-59,recovered1,676851.5283442995
2021-06-03,171,current,50-59,recovered2,2412082.2185371825
2021-06-03,171,current,50-59,susceptible,4393198.332521901
2021-06-03,171,current,60-69,asymptomatic,132376.47690183212
2021-06-03,171,current,60-69,deceased,49015.77765018937
2021-06-03,171,current,60-69,exposed,1577.1616970590287
2021-06-03,171,current,60-69,infected1,1576.939188420993
2021-06-03,171,current,60-69,infected2,2666.312841707411
2021-06-03,171,current,60-69,recovered1,422463.9532966038
2021-06-03,171,current,60-69,recovered2,1473955.812946406
2021-06-03,171,current,60-69,susceptible,4071697.5654777754
2021-06-03,171,current,70-79,asymptomatic,75953.98946063948
2021-06-03,171,current,70-79,deceased,61986.23034591729
2021-06-03,171,current,70-79,exposed,936.1162575909774
2021-06-03,171,current,70-79,infected1,936.8432988930331
2021-06-03,171,current,70-79,infected2,1054.0100954678226
2021-06-03,171,current,70-79,recovered1,216372.5277544153
2021-06-03,171,current,70-79,recovered2,755308.1750815954
2021-06-03,171,current,70-79,susceptible,3812741.1077054814
2021-06-03,171,current,80+,asymptomatic,52072.03586451164
2021-06-03,171,current,80+,deceased,52175.57605152881
2021-06-03,171,current,80+,exposed,650.7148788689224
2021-06-03,171,current,80+,infected1,649.1648966583042
2021-06-03,171,current,80+,infected2,595.969845336301
2021-06-03,171,current,80+,recovered1,143663.08234748768
2021-06-03,171,current,80+,recovered2,514454.89691472595
2021-06-03,171,current,80+,susceptible,2150563.559200882
2021-06-03,171,new,0-9,asymptomatic,6485413.912916516
2021-06-03,171,new,0-9,deceased,1090.713311546051
2021-06-03,171,new,0-9,exposed,3787185.9603588087
2021-06-03,171,new,0-9,infected1,1231634.7318959697
2021-06-03,171,new,0-9,infected2,845498.8154616638
2021-06-03,171,new,0-9,recovered1,6320042.7875533085
2021-06-03,171,new,0-9,recovered2,7197667.012327353
2021-06-03,171,new,0-9,susceptible,15944183.692140184
2021-06-03,171,new,10-19,asymptomatic,7287126.565120556
2021-06-03,171,new,10-19,deceased,5732.552096157191
2021-06-03,171,new,10-19,exposed,4303152.266260331
2021-06-03,171,new,10-19,infected1,1406916.2385247513
2021-06-03,171,new,10-19,infected2,964311.1972358653
2021-06-03,171,new,10-19,recovered1,7221617.736672343
2021-06-03,171,new,10-19,recovered2,8545631.928111577
2021-06-03,171,new,10-19,susceptible,13638629.381637113
2021-06-03,171,new,20-29,asymptomatic,6647307.991691837
2021-06-03,171,new,20-29,deceased,6114.590138230164
2021-06-03,171,new,20-29,exposed,3897781.157846167
2021-06-03,171,new,20-29,infected1,1186611.162479833
2021-06-03,171,new,20-29,infected2,770994.1665371229
2021-06-03,171,new,20-29,recovered1,6588296.097796139
2021-06-03,171,new,20-29,recovered2,7238781.5645372085
2021-06-03,171,new,20-29,susceptible,17831885.131902624
2021-06-03,171,new,30-39,asymptomatic,7516432.823527294
2021-06-03,171,new,30-39,deceased,17489.146536695298
2021-06-03,171,new,30-39,exposed,4409707.137786063
2021-06-03,171,new,30-39,infected1,1280974.5878785402
2021-06-03,171,new,30-39,infected2,792853.8828996833
2021-06-03,171,new,30-39,recovered1,7546153.305418526
2021-06-03,171,new,30-39,recovered2,8168457.35244244
2021-06-03,171,new,30-39,susceptible,18985768.579760503
2021-06-03,171,new,40-49,asymptomatic,6841436.305346682
2021-06-03,171,new,40-49,deceased,40723.800503141494
2021-06-03,171,new,40-49,exposed,4012351.4632052933
2021-06-03,171,new,40-49,infected1,1052743.819742304
2021-06-03,171,new,40-49,infected2,598514.8325342501
2021-06-03,171,new,40-49,recovered1,6935523.1717859
2021-06-03,171,new,40-49,recovered2,7317839.177589508
2021-06-03,171,new,40-49,susceptible,17716009.94950619
2021-06-03,171,new,50-59,asymptomatic,5794375.235105448
2021-06-03,171,new,50-59,deceased,59415.29933299622
2021-06-03,171,new,50-59,exposed,3374292.757461249
2021-06-03,171,new,50-59,infected1,866835.8386017011
2021-06-03,171,new,50-59,infected2,488018.71588211745
2021-06-03,171,new,50-59,recovered1,5720723.536821447
2021-06-03,171,new,50-59,recovered2,5923200.689432984
2021-06-03,171,new,50-59,susceptible,20919900.349125218
2021-06-03,171,new,60-69,asymptomatic,3626874.505066724
2021-06-03,171,new,60-69,deceased,49015.77765018937
2021-06-03,171,new,60-69,exposed,2096187.4579344317
2021-06-03,171,new,60-69,infected1,537547.4979221232
2021-06-03,171,new,60-69,infected2,303131.95426470065
2021-06-03,171,new,60-69,recovered1,3501328.4600267424
2021-06-03,171,new,60-69,recovered2,3621574.1468265536
2021-06-03,171,new,60-69,susceptible,18260133.105376508
2021-06-03,171,new,70-79,asymptomatic,1981119.4092912893
2021-06-03,171,new,70-79,deceased,61986.23034591729
2021-06-03,171,new,70-79,exposed,1119327.090669774
2021-06-03,171,new,70-79,infected1,290702.6215237652
2021-06-03,171,new,70-79,infected2,161593.28875563364
2021-06-03,171,new,70-79,recovered1,1774553.37372332
2021-06-03,171,new,70-79,recovered2,1903939.985698461
2021-06-03,171,new,70-79,susceptible,16087218.009081362
2021-06-03,171,new,80+,asymptomatic,1396046.6301590302
2021-06-03,171,new,80+,deceased,52175.57605152881
2021-06-03,171,new,80+,exposed,769322.156626649
2021-06-03,171,new,80+,infected1,202293.8018922769
2021-06-03,171,new,80+,infected2,111977.54810495194
2021-06-03,171,new,80+,recovered1,1201348.3010581874
2021-06-03,171,new,80+,recovered2,1319813.1476741426
2021-06-03,171,new,80+,susceptible,9794297.058918854
2021-06-04,172,current,0-9,asymptomatic,192649.52308507718
2021-06-04,172,current,0-9,deceased,1093.2514198210843
2021-06-04,172,current,0-9,exposed,1799.5149013915934
2021-06-04,172,current,0-9,infected1,3133.5225947207664
2021-06-04,172,current,0-9,infected2,8712.24233486132
2021-06-04,172,current,0-9,recovered1,714029.2575780324
2021-06-04,172,current,0-9,recovered2,2852960.3758819764
2021-06-04,172,current,0-9,susceptible,3020646.312204118
2021-06-04,172,current,10-19,asymptomatic,185468.9784949418
2021-06-04,172,current,10-19,deceased,5742.7433252897235
2021-06-04,172,current,10-19,exposed,1496.4354718443149
2021-06-04,172,current,10-19,infected1,2692.00650934668
2021-06-04,172,current,10-19,infected2,7726.374190230436
2021-06-04,172,current,10-19,recovered1,765663.8501786644
2021-06-04,172,current,10-19,recovered2,3320214.1755011445
2021-06-04,172,current,10-19,susceptible,2166791.436328541
2021-06-04,172,current,20-29,asymptomatic,202075.7417125265
2021-06-04,172,current,20-29,deceased,6127.191687875138
2021-06-04,172,current,20-29,exposed,2009.9619707381908
2021-06-04,172,current,20-29,infected1,2958.5215204434653
2021-06-04,172,current,20-29,infected2,7388.16479468547
2021-06-04,172,current,20-29,recovered1,747954.1636984838
2021-06-04,172,current,20-29,recovered2,2913525.757355341
2021-06-04,172,current,20-29,susceptible,3347723.497259909
2021-06-04,172,current,30-39,asymptomatic,223024.7434888885
2021-06-04,172,current,30-39,deceased,17519.342785494013
2021-06-04,172,current,30-39,exposed,2174.0660706595513
2021-06-04,172,current,30-39,infected1,2853.0983823959814
2021-06-04,172,current,30-39,infected2,6584.964055560164
2021-06-04,172,current,30-39,recovered1,851141.9531964605
2021-06-04,172,current,30-39,recovered2,3288195.1366059817
2021-06-04,172,current,30-39,susceptible,3460255.695414561
2021-06-04,172,current,40-49,asymptomatic,204133.25244364524
2021-06-04,172,current,40-49,deceased,40779.537552164715
2021-06-04,172,current,40-49,exposed,2021.49424682951
2021-06-04,172,current,40-49,infected1,2104.2483658815077
2021-06-04,172,current,40-49,infected2,4184.442699424647
2021-06-04,172,current,40-49,recovered1,784582.5039275632
2021-06-04,172,current,40-49,recovered2,2957424.3807308776
2021-06-04,172,current,40-49,susceptible,3273005.1400336134
2021-06-04,172,current,50-59,asymptomatic,192087.00470381122
2021-06-04,172,current,50-59,deceased,59509.65326330711
2021-06-04,172,current,50-59,exposed,2116.8677815163314
2021-06-04,172,current,50-59,infected1,2118.036714630625
2021-06-04,172,current,50-59,infected2,3828.057437393084
2021-06-04,172,current,50-59,recovered1,671028.0191384963
2021-06-04,172,current,50-59,recovered2,2428126.105212024
2021-06-04,172,current,50-59,susceptible,4390251.255748821
2021-06-04,172,current,60-69,asymptomatic,127826.84413061902
2021-06-04,172,current,60-69,deceased,49101.53489861248
2021-06-04,172,current,60-69,exposed,1497.8615089515022
2021-06-04,172,current,60-69,infected1,1496.6248033369147
2021-06-04,172,current,60-69,infected2,2531.4158631773985
2021-06-04,172,current,60-69,recovered1,418885.08567025466
2021-06-04,172,current,60-69,recovered2,1484375.7574060454
2021-06-04,172,current,60-69,susceptible,4069614.8757189973
2021-06-04,172,current,70-79,asymptomatic,73393.13573272998
2021-06-04,172,current,70-79,deceased,62095.27242809339
2021-06-04,172,current,70-79,exposed,888.81417515893
2021-06-04,172,current,70-79,infected1,889.0987487165195
2021-06-04,172,current,70-79,infected2,1001.7542836123786
2021-06-04,172,current,70-79,recovered1,214638.38645792243
2021-06-04,172,current,70-79,recovered2,760878.2771691446
2021-06-04,172,current,70-79,susceptible,3811504.261004622
2021-06-04,172,current,80+,asymptomatic,50326.060106043886
2021-06-04,172,current,80+,deceased,52265.92652734634
2021-06-04,172,current,80+,exposed,618.2383494788534
2021-06-04,172,current,80+,infected1,616.5121547448512
2021-06-04,172,current,80+,infected2,566.8070551519863
2021-06-04,172,current,80+,recovered1,142518.60589021805
2021-06-04,172,current,80+,recovered2,518210.5879937485
2021-06-04,172,current,80+,susceptible,2149702.261923267
2021-06-04,172,new,0-9,asymptomatic,6507544.272948279
2021-06-04,172,new,0-9,deceased,1093.2514198210843
2021-06-04,172,new,0-9,exposed,3789727.342659327
2021-06-04,172,new,0-9,infected1,1232613.1219816322
2021-06-04,172,new,0-9,infected2,846902.1841131215
2021-06-04,172,new,0-9,recovered1,6359277.293813135
2021-06-04,172,new,0-9,recovered2,7289754.965294301
2021-06-04,172,new,0-9,susceptible,16077036.0208497
2021-06-04,172,new,10-19,asymptomatic,7308206.759835868
2021-06-04,172,new,10-19,deceased,5742.7433252897235
2021-06-04,172,new,10-19,exposed,4305264.528006926
2021-06-04,172,new,10-19,infected1,1407740.8859292588
2021-06-04,172,new,10-19,infected2,965542.6079404874
2021-06-04,172,new,10-19,recovered1,7260926.508945627
2021-06-04,172,new,10-19,recovered2,8646725.13589449
2021-06-04,172,new,10-19,susceptible,13734767.116189104
2021-06-04,172,new,20-29,asymptomatic,6670404.041218859
2021-06-04,172,new,20-29,deceased,6127.191687875138
2021-06-04,172,new,20-29,exposed,3900617.254442294
2021-06-04,172,new,20-29,infected1,1187566.4159405883
2021-06-04,172,new,20-29,infected2,772113.165735972
2021-06-04,172,new,20-29,recovered1,6629098.700556276
2021-06-04,172,new,20-29,recovered2,7332287.600030159
2021-06-04,172,new,20-29,susceptible,17978782.457183857
2021-06-04,172,new,30-39,asymptomatic,7541949.214236433
2021-06-04,172,new,30-39,deceased,17519.342785494013
2021-06-04,172,new,30-39,exposed,4412772.8576314915
2021-06-04,172,new,30-39,infected1,1281925.329822616
2021-06-04,172,new,30-39,infected2,793812.3135599428
2021-06-04,172,new,30-39,recovered1,7591495.486694858
2021-06-04,172,new,30-39,recovered2,8272880.526955555
2021-06-04,172,new,30-39,susceptible,19138087.33860646
2021-06-04,172,new,40-49,asymptomatic,6864849.964088594
2021-06-04,172,new,40-49,deceased,40779.537552164715
2021-06-04,172,new,40-49,exposed,4015200.8954439103
2021-06-04,172,new,40-49,infected1,1053495.045118384
2021-06-04,172,new,40-49,infected2,599105.6752131092
2021-06-04,172,new,40-49,recovered1,6976626.169755113
2021-06-04,172,new,40-49,recovered2,7411688.866612283
2021-06-04,172,new,40-49,susceptible,17860081.598606035
2021-06-04,172,new,50-59,asymptomatic,5816585.139926105
2021-06-04,172,new,50-59,deceased,59509.65326330711
2021-06-04,172,new,50-59,exposed,3377274.2632594397
2021-06-04,172,new,50-59,infected1,867597.5676206412
2021-06-04,172,new,50-59,infected2,488601.2701043488
2021-06-04,172,new,50-59,recovered1,5757771.761283472
2021-06-04,172,new,50-59,recovered2,6003275.697073916
2021-06-04,172,new,50-59,susceptible,21111924.45958747
2021-06-04,172,new,60-69,asymptomatic,3641742.4139573155
2021-06-04,172,new,60-69,deceased,49101.53489861248
2021-06-04,172,new,60-69,exposed,2098295.4259583703
2021-06-04,172,new,60-69,infected1,538083.0831529046
2021-06-04,172,new,60-69,infected2,303543.7095287148
2021-06-04,172,new,60-69,recovered1,3525340.7609808045
2021-06-04,172,new,60-69,recovered2,3672242.614719434
2021-06-04,172,new,60-69,susceptible,18438000.362572607
2021-06-04,172,new,70-79,asymptomatic,1989900.9665781693
2021-06-04,172,new,70-79,deceased,62095.27242809339
2021-06-04,172,new,70-79,exposed,1120579.582986722
2021-06-04,172,new,70-79,infected1,291027.3919412379
2021-06-04,172,new,70-79,infected2,161838.33516895707
2021-06-04,172,new,70-79,recovered1,1787655.4283958122
2021-06-04,172,new,70-79,recovered2,1931555.0145018632
2021-06-04,172,new,70-79,susceptible,16255662.261858579
2021-06-04,172,new,80+,asymptomatic,1402212.512025066
2021-06-04,172,new,80+,deceased,52265.92652734634
2021-06-04,172,new,80+,exposed,770194.8080849627
2021-06-04,172,new,80+,infected1,202523.3528845826
2021-06-04,172,new,80+,infected2,112148.92220423308
2021-06-04,172,new,80+,recovered1,1210241.2416712693
2021-06-04,172,new,80+,recovered2,1338911.9440077506
2021-06-04,172,new,80+,susceptible,9890495.225363098
2021-06-05,173,current,0-9,asymptomatic,185702.9998542589
2021-06-05,173,current,0-9,deceased,1095.6516808046822
2021-06-05,173,current,0-9,exposed,1708.6798902193198
2021-06-05,173,current,0-9,infected1,2958.11463082709
2021-06-05,173,current,0-9,infected2,8222.334155845208
2021-06-05,173,current,0-9,recovered1,707741.85969276
2021-06-05,173,current,0-9,recovered2,2869335.0795175913
2021-06-05,173,current,0-9,susceptible,3018259.2805776927
2021-06-05,173,current,10-19,asymptomatic,178620.30909594145
2021-06-05,173,current,10-19,deceased,5752.3575338524115
2021-06-05,173,current,10-19,exposed,1422.3968623041847
2021-06-05,173,current,10-19,infected1,2541.34983247165
2021-06-05,173,current,10-19,infected2,7276.196973791222
2021-06-05,173,current,10-19,recovered1,758753.1491210951
2021-06-05,173,current,10-19,recovered2,3336624.7075471487
2021-06-05,173,current,10-19,susceptible,2164805.5330333975
2021-06-05,173,current,20-29,asymptomatic,194841.0882703264
2021-06-05,173,current,20-29,deceased,6139.10109638091
2021-06-05,173,current,20-29,exposed,1909.6577773746783
2021-06-05,173,current,20-29,infected1,2797.9529407485825
2021-06-05,173,current,20-29,infected2,6978.823310825844
2021-06-05,173,current,20-29,recovered1,741320.545833796
2021-06-05,173,current,20-29,recovered2,2930717.1433910793
2021-06-05,173,current,20-29,susceptible,3345058.687379471
2021-06-05,173,current,30-39,asymptomatic,215014.08853128532
2021-06-05,173,current,30-39,deceased,17547.861850527675
2021-06-05,173,current,30-39,exposed,2065.8946148471277
2021-06-05,173,current,30-39,infected1,2700.9936238333185
2021-06-05,173,current,30-39,infected2,6222.254166739483
2021-06-05,173,current,30-39,recovered1,843612.0317929385
2021-06-05,173,current,30-39,recovered2,3307210.7946445146
2021-06-05,173,current,30-39,susceptible,3457375.080775314
2021-06-05,173,current,40-49,asymptomatic,196827.782973609
2021-06-05,173,current,40-49,deceased,40832.259724434254
2021-06-05,173,current,40-49,exposed,1921.2293588097932
2021-06-05,173,current,40-49,infected1,1996.7067324845364
2021-06-05,173,current,40-49,infected2,3965.844078557174
2021-06-05,173,current,40-49,recovered1,777728.5091442749
2021-06-05,173,current,40-49,recovered2,2974635.134294295
2021-06-05,173,current,40-49,susceptible,3270327.533693534
2021-06-05,173,current,50-59,asymptomatic,185359.72804298444
2021-06-05,173,current,50-59,deceased,59598.98686636905
2021-06-05,173,current,50-59,exposed,2011.1880918757927
2021-06-05,173,current,50-59,infected1,2010.45745060472
2021-06-05,173,current,50-59,infected2,3632.796480705273
2021-06-05,173,current,50-59,recovered1,665270.0520148475
2021-06-05,173,current,50-59,recovered2,2443730.5108336783
2021-06-05,173,current,50-59,susceptible,4387451.280218936
2021-06-05,173,current,60-69,asymptomatic,123409.07012031975
2021-06-05,173,current,60-69,deceased,49182.74536524793
2021-06-05,173,current,60-69,exposed,1422.860659221806
2021-06-05,173,current,60-69,infected1,1420.588919143179
2021-06-05,173,current,60-69,infected2,2403.4341056107546
2021-06-05,173,current,60-69,recovered1,415337.95686337916
2021-06-05,173,current,60-69,recovered2,1494516.798417576
2021-06-05,173,current,60-69,susceptible,4067636.545549497
2021-06-05,173,current,70-79,asymptomatic,70903.01628034384
2021-06-05,173,current,70-79,deceased,62198.55180333736
2021-06-05,173,current,70-79,exposed,844.0613244284942
2021-06-05,173,current,70-79,infected1,843.8661356024973
2021-06-05,173,current,70-79,infected2,952.1337329468804
2021-06-05,173,current,70-79,recovered1,212914.2892631612
2021-06-05,173,current,70-79,recovered2,766303.3663547402
2021-06-05,173,current,70-79,susceptible,3810329.715105439
2021-06-05,173,current,80+,asymptomatic,48627.99279137351
2021-06-05,173,current,80+,deceased,52351.61758576405
2021-06-05,173,current,80+,exposed,587.4824985824898
2021-06-05,173,current,80+,infected1,585.5495257350285
2021-06-05,173,current,80+,infected2,539.1002203069231
2021-06-05,173,current,80+,recovered1,141380.53461953215
2021-06-05,173,current,80+,recovered2,521868.8841138113
2021-06-05,173,current,80+,susceptible,2148883.8386448943
2021-06-05,173,new,0-9,asymptomatic,6528900.715216385
2021-06-05,173,new,0-9,deceased,1095.6516808046822
2021-06-05,173,new,0-9,exposed,3792140.7292446163
2021-06-05,173,new,0-9,infected1,1233537.2660384204
2021-06-05,173,new,0-9,infected2,848226.1780260411
2021-06-05,173,new,0-9,recovered1,6397436.63964826
2021-06-05,173,new,0-9,recovered2,7380574.605592266
2021-06-05,173,new,0-9,susceptible,16210810.01964489
2021-06-05,173,new,10-19,asymptomatic,7328533.432996931
2021-06-05,173,new,10-19,deceased,5752.3575338524115
2021-06-05,173,new,10-19,exposed,4307272.538978252
2021-06-05,173,new,10-19,infected1,1408519.9954543842
2021-06-05,173,new,10-19,infected2,966702.0758614733
2021-06-05,173,new,10-19,recovered1,7299115.540062118
2021-06-05,173,new,10-19,recovered2,8746313.396504963
2021-06-05,173,new,10-19,susceptible,13831531.317880668
2021-06-05,173,new,20-29,asymptomatic,6692699.474213239
2021-06-05,173,new,20-29,deceased,6139.10109638091
2021-06-05,173,new,20-29,exposed,3903312.0888464493
2021-06-05,173,new,20-29,infected1,1188470.3033126788
2021-06-05,173,new,20-29,infected2,773169.9016800914
2021-06-05,173,new,20-29,recovered1,6668786.116574519
2021-06-05,173,new,20-29,recovered2,7424540.893198825
2021-06-05,173,new,20-29,susceptible,18126698.94910199
2021-06-05,173,new,30-39,asymptomatic,7566579.229079865
2021-06-05,173,new,30-39,deceased,17547.861850527675
2021-06-05,173,new,30-39,exposed,4415686.330890448
2021-06-05,173,new,30-39,infected1,1282825.8433628867
2021-06-05,173,new,30-39,infected2,794718.1542540481
2021-06-05,173,new,30-39,recovered1,7635589.341081016
2021-06-05,173,new,30-39,recovered2,8375893.057967688
